StartFrame,EndFrame,PersonID,ShotName,range_ax,range_ay,range_az,range_gx,range_gy,range_gz,range_acc_mag,range_gyro_mag,min_ax,min_ay,min_az,min_gx,min_gy,min_gz,min_acc_mag,min_gyro_mag,max_ax,max_ay,max_az,max_gx,max_gy,max_gz,max_acc_mag,max_gyro_mag,avg_ax,avg_ay,avg_az,avg_gx,avg_gy,avg_gz,avg_acc_mag,avg_gyro_mag,absavg_ax,absavg_ay,absavg_az,absavg_gx,absavg_gy,absavg_gz,absavg_acc_mag,absavg_gyro_mag,kurtosis_f_ax,kurtosis_f_ay,kurtosis_f_az,kurtosis_f_gx,kurtosis_f_gy,kurtosis_f_gz,kurtosis_f_acc_mag,kurtosis_f_gyro_mag,kurtosis_p_ax,kurtosis_p_ay,kurtosis_p_az,kurtosis_p_gx,kurtosis_p_gy,kurtosis_p_gz,kurtosis_p_acc_mag,kurtosis_p_gyro_mag,skewness_statistic_ax,skewness_statistic_ay,skewness_statistic_az,skewness_statistic_gx,skewness_statistic_gy,skewness_statistic_gz,skewness_statistic_acc_mag,skewness_statistic_gyro_mag,skewness_pvalue_ax,skewness_pvalue_ay,skewness_pvalue_az,skewness_pvalue_gx,skewness_pvalue_gy,skewness_pvalue_gz,skewness_pvalue_acc_mag,skewness_pvalue_gyro_mag,entropy_acc_mag,entropy_gyro_mag,std_ax,std_ay,std_az,std_gx,std_gy,std_gz,std_acc_mag,std_gyro_mag,anglebetween_ax_ay,anglebetween_ay_az,anglebetween_ax_az,anglebetween_gx_gy,anglebetween_gy_gz,anglebetween_gx_gz,iqr_ax,iqr_ay,iqr_az,iqr_gx,iqr_gy,iqr_gz,iqr_acc_mag,iqr_gyro_mag,maxmin_relative_pos_ax,maxmin_relative_pos_ay,maxmin_relative_pos_az,maxmin_relative_pos_gx,maxmin_relative_pos_gy,maxmin_relative_pos_gz,maxmin_relative_pos_acc_mag,maxmin_relative_pos_gyro_mag
374,387,p3,fs,2.5445,2.96185,2.22089,353.47748,473.69385,272.28546,2.8836470979401447,430.4365991991964,-0.54456,-0.96191,-2.0,-250.0,-250.0,-250.0,0.5803852355117246,2.5761026930229316,1.99994,1.99994,0.22089,103.47748,223.69385,22.28546,3.4640323334518692,433.0127018922193,-0.09537461538461539,0.8471015384615386,-0.29841923076923077,-15.369708461538464,-3.108683846153847,-33.71253384615385,1.1984649107763912,99.85275708462777,0.4030576923076923,0.9950876923076925,0.3436146153846154,35.981985384615385,76.45181461538462,41.31375692307693,1.1984649107763912,99.85275708462777,7.346620188395006,2.4319044018352916,6.3698158161371055,4.492644721100574,0.7079428625445829,2.5864155458255995,7.021311683806617,1.1059983873780936,10.346620188395006,5.4319044018352916,9.369815816137105,7.492644721100574,3.707942862544583,5.5864155458255995,10.021311683806617,4.105998387378094,4.299950992099271,-2.3806013636069747,-4.016584558198418,-3.247989423721954,0.540905864695994,-3.2222316589383126,4.206556981448981,2.652414956261263,1.708358839818029e-05,0.017284405014383816,5.904768310277151e-05,0.00116223590653693,0.5885724683792267,0.0012719624828864478,2.592907285080628e-05,0.007991825756277209,2.451739422993131,1.899172351697484,0.6157838909579509,0.6547366200335962,0.5136244182648152,75.93528721912472,115.18322030144319,75.86738850500589,0.6716346578821751,127.2833705438604,1.3927002247387592,2.3726477086394606,2.3617947690746273,0.930595431288333,1.2335878026125804,0.9905718053608628,0.14489999999999997,0.07398000000000016,0.10132,11.0321,37.42981,26.26037,0.09371842611279135,65.97382918555701,3,1,-1,-2,-1,-1,2,7
394,407,p3,fs,1.31976,2.43323,2.19355,499.99237000000005,463.50861,325.09613,1.5832580529438043,362.84452944723824,-1.0515700000000001,-0.43328999999999995,-1.2615399999999999,-250.0,-250.0,-220.29877000000002,0.8016833543238876,3.3291759093505404,0.26819,1.99994,0.93201,249.99237000000002,213.50861,104.79736,2.384941407267692,366.1737053565888,-0.3743661538461538,0.8596807692307693,-0.2030776923076923,18.123919230769232,-31.96364076923077,-25.33604538461539,1.178396782107849,125.24928545671891,0.4156261538461538,0.9321346153846153,0.3464638461538462,62.02110846153846,73.54501615384615,55.73624692307693,1.178396782107849,125.24928545671891,0.08630675481233085,1.1501869387642234,2.698189906285796,1.483045718782856,1.1120854887862128,0.535399175257929,4.776157195186166,-0.8792940412465051,3.086306754812331,4.150186938764223,5.698189906285796,4.483045718782856,4.112085488786213,3.535399175257929,7.776157195186166,2.120705958753495,-0.7139996787339311,-1.1464026692167255,0.3984307477807201,-0.1283122955448277,0.37352454758197723,-1.9346194155713359,3.654879831081959,1.5178387762466412,0.4752273781117472,0.25162857878146494,0.6903126966044209,0.8979018351012596,0.7087580788746598,0.05303701568592261,0.00025730246825677813,0.12905504717520816,2.521100861191743,2.0249852897875744,0.3258810440716169,0.5558583893466937,0.44603243024822314,111.7084505657822,103.5822536551994,85.76651615969581,0.3820268941934554,129.87932461361876,2.0700240936770755,2.349245860868886,1.3539708308070917,1.164749848918504,1.4314011415792285,2.0531763858726175,0.17139,0.09654999999999991,0.06548999999999999,18.2724,77.3468,41.847229999999996,0.17396853768044518,173.238852442515,4,1,-1,-1,-2,3,-2,6
450,463,p3,fs,3.35352,2.95331,2.36334,257.44629000000003,396.98029,321.28143,2.486197327495382,286.9046671994315,-1.35358,-0.95337,-0.3634,-7.45392,-146.98792,-250.0,0.9778003645939185,5.655361827938156,1.99994,1.99994,1.99994,249.99237000000002,249.99237000000002,71.28143,3.4639976920893005,292.5600290273697,-0.24154923076923074,0.9486030769230769,0.01188846153846155,39.06895538461539,20.605821538461537,-18.557035384615386,1.3643854758595206,101.20030759106899,0.5492323076923076,1.0952753846153847,0.3248007692307692,43.62781076923078,59.02158461538462,41.30906307692308,1.3643854758595206,101.20030759106899,2.915219267526563,4.504538203005509,7.047651288944532,2.364042669880826,1.0727798582750738,5.145531995339585,5.177723531886446,-0.9972411182477314,5.915219267526563,7.504538203005509,10.047651288944532,5.364042669880826,4.072779858275074,8.145531995339585,8.177723531886446,2.0027588817522686,2.4766257775251828,-3.040231698989885,4.2463273969224264,3.099060195268018,1.8152422584313561,-3.6050627688107175,3.8008249305478308,1.700392991259856,0.013263088381160162,0.002363962106636814,2.1730303689057416e-05,0.0019413557228614288,0.06948668817990789,0.0003120774914927054,0.00014421517019873762,0.08905702927541433,2.475782405191266,2.0422264954875047,0.7761847466883873,0.6192631563322112,0.5884611991633009,74.14532128408815,94.50714325391934,72.63043620354006,0.6549989602414921,108.43501980132098,1.4970058724414788,1.298572522216268,0.7701585712083603,1.5572903693014826,1.421778711348953,1.9860012793150674,0.13959000000000002,0.09540000000000004,0.15253,29.94537,48.17963,34.59931,0.45890287199678004,168.002617963669,2,1,7,5,-1,3,-2,6
487,500,p3,fs,1.97314,2.37689,2.08942,412.57477,499.99237000000005,285.30884000000003,2.6280991238302067,346.31352229957207,-2.0,-0.37695,-2.0,-250.0,-250.0,-250.0,0.8359678506378101,8.998613972390414,-0.026860000000000002,1.99994,0.08942,162.57477,249.99237000000002,35.308840000000004,3.464066974468017,355.31213627196246,-0.42542461538461535,0.9440815384615384,-0.33113461538461536,-0.028170000000001957,-4.920371538461536,-19.26539384615384,1.221251626132778,87.1871966639919,0.42542461538461535,1.002073846153846,0.3448915384615384,43.753991538461555,49.66266230769229,34.073461538461544,1.221251626132778,87.1871966639919,3.8541956663449453,3.4575918636483385,6.829892181334042,3.632633572923811,3.2457099032155057,6.620953569511272,7.609918541680205,-0.04323350980967566,6.854195666344945,6.4575918636483385,9.829892181334042,6.632633572923811,6.245709903215506,9.620953569511272,10.609918541680205,2.9567664901903243,-3.4255810754678757,-1.5095586322963337,-4.16548464106206,-2.3787699478071294,0.27958940187556297,-4.113770669536693,4.373213228355191,2.3584612943555636,0.0006134858070189016,0.131156083699675,3.106918409033797e-05,0.01737051298635763,0.7797925390367081,3.892481477737972e-05,1.224310368028886e-05,0.018350873373098955,2.463577925368712,1.7829545282386399,0.5148363337338814,0.47545237305516413,0.4970819164749313,85.5809331572581,99.1004750506275,69.10249762693681,0.6547308569753973,121.30092514550397,2.330288944942285,2.4489573115949144,0.46369133189987616,0.3627558540781582,1.6872816703210378,1.945769628545795,0.34832,0.08727999999999991,0.09552,14.236450000000001,30.24292,18.89801,0.03606992126159381,40.82951520650053,2,1,-1,-1,-1,2,1,4
501,514,p3,fs,3.56915,1.23889,2.53278,276.85547,499.99237000000005,360.01587,2.677053545024212,416.8192790785191,-1.56921,0.76105,-0.53284,-26.8631,-250.0,-110.0235,0.7869441470650888,16.184612493408668,1.99994,1.99994,1.99994,249.99237000000002,249.99237000000002,249.99237000000002,3.4639976920893005,433.0038915719278,-0.12431923076923078,1.0245884615384617,-0.010779230769230756,39.66170076923076,21.296574615384618,9.75682230769231,1.2782564094385402,123.44453927824222,0.5384284615384615,1.0245884615384617,0.3531776923076923,48.774719230769236,90.60903615384616,50.444970000000005,1.2782564094385402,123.44453927824222,2.669388081164283,6.2924052193487,6.546351716521842,1.51721683973037,0.40232647846107383,3.505178311540515,5.149667716640195,1.1047106954312556,5.669388081164283,9.2924052193487,9.546351716521842,4.51721683973037,3.402326478461074,6.505178311540515,8.149667716640195,4.1047106954312556,2.168789016362554,4.029878275078352,4.104318771049217,3.052510152252783,-0.5469565795982269,2.982197696248715,3.8366748297002644,2.727036733416805,0.030098705502928886,5.5805743674270865e-05,4.05508008020944e-05,0.0022693605443250752,0.5844085630426481,0.0028618712871362794,0.0001247114237453025,0.006390592436267101,2.457286152201976,2.1519291027739444,0.7646032338153865,0.29476067707799714,0.603320513446677,90.62177863301477,119.04857050783293,80.54850759304772,0.6833089594466476,125.52357101445098,1.4999913083726075,1.330946239990203,0.48456551908984136,1.5192931478386849,2.4621363399790406,1.2292326876747912,0.20447,0.1309800000000001,0.18438000000000002,24.17755,120.07903999999999,49.48425,0.09952817916831769,74.8134635104673,1,-3,1,-4,-1,1,-3,4
521,534,p3,fs,2.71295,2.7832,1.42408,306.78558,495.61310000000003,214.0503,2.316879445918449,335.98176458625875,-0.71301,-0.7832600000000001,-1.31525,-250.0,-250.0,-134.37653,0.8023195810274109,26.954687768158255,1.99994,1.99994,0.10883,56.78558,245.6131,79.67376999999999,3.11919902694586,362.936452354417,-0.11106076923076925,0.8400984615384617,-0.27721615384615383,-18.08577384615385,-3.149179230769233,-18.210778461538467,1.1847529292269885,121.17067955470375,0.41874384615384624,0.9967415384615385,0.2939592307692308,37.60998,96.38038230769233,44.8021523076923,1.1847529292269885,121.17067955470375,6.330093839757545,1.3540486504375844,4.1600507524871295,5.827280507302916,-0.19927043634545427,-0.3695391981958247,6.645793618527316,0.31272900939655957,9.330093839757545,4.354048650437584,7.1600507524871295,8.827280507302916,2.8007295636545457,2.6304608018041753,9.645793618527316,3.3127290093965596,3.995393768898275,-1.9599479604933703,-3.3899296298269213,-3.8746640927910048,-0.031173302135773708,-0.8562925390091715,4.162561909462043,2.0020038399268363,6.458681332111308e-05,0.050001873082467264,0.0006991056698233746,0.00010677187669534342,0.9751313313726145,0.39183598713929246,3.1469678080635864e-05,0.04528431854120326,2.476688211444663,2.2606191599687917,0.638048628837134,0.6503774781303329,0.33668095453521807,71.08950325514013,124.54069260141502,56.68039810998859,0.578584647350419,98.80830193095002,1.3984436333119548,2.3961497974979262,2.0739684203098943,0.9723863075467638,1.1359554188430203,1.2641805182215151,0.15935999999999997,0.1796899999999999,0.15735,39.74152,156.8985,55.83953999999999,0.1366318875861373,134.84915095768912,3,1,-1,-2,-1,2,1,7
541,554,p3,fs,2.29327,2.27344,1.3930700000000003,285.09521,459.07592999999997,499.99237000000005,1.6516841799218693,414.35879381627404,-1.64697,-0.2735,-0.5036,-35.10284,-250.0,-250.0,0.9462401885884999,18.649502938207227,0.6463,1.99994,0.8894700000000001,249.99237000000002,209.07593,249.99237000000002,2.5979243685103692,433.00829675448125,-0.3690092307692308,0.9217069230769231,-0.12256692307692309,32.549343846153846,11.023301538461537,-25.76387769230769,1.2668139587252107,156.6096540062493,0.504,0.9892315384615386,0.2594084615384616,52.86114076923078,97.55237230769231,81.95261000000002,1.2668139587252107,156.6096540062493,0.2891665450122427,0.7744196648832076,6.256123360801389,1.2974684032495132,-0.013593607939444752,0.3618444634214093,3.834845957957069,-1.0297054311655085,3.2891665450122427,3.7744196648832076,9.25612336080139,4.297468403249513,2.9864063920605552,3.3618444634214093,6.834845957957069,1.9702945688344915,-1.635899955703069,-1.3533422576879621,3.9269806846132065,2.9044662986359193,-1.224068884906018,-0.18606232060738342,3.454135264100053,1.2733652490322678,0.1018605272774677,0.17594631506181335,8.601888612027805e-05,0.003678798065287421,0.22092624263176652,0.8523958897017665,0.000552060407716345,0.20288846281600037,2.515335611106725,2.173189537722033,0.621605239266871,0.5599101659591283,0.307127548031373,90.83812725374835,133.23111056289562,126.12925366163304,0.4360462214496289,138.66812698468726,2.140006342810537,2.115572279099017,0.8461218988899568,1.6047475008254142,1.6407784226954223,1.9480481598116293,0.50983,0.11229999999999996,0.05432000000000001,30.296329999999998,110.9848,60.69183,0.2564764345847468,213.12048513855518,-1,1,1,-3,-1,1,-5,4
558,571,p3,fs,3.32001,2.83191,2.56806,275.81024,473.28949,441.55121,2.8132952106125506,422.03221264245667,-1.32007,-0.8319700000000001,-0.56812,-25.817870000000003,-250.0,-191.55884,0.6507024814767499,10.971678929471096,1.99994,1.99994,1.99994,249.99237000000002,223.28949,249.99237000000002,3.4639976920893005,433.0038915719278,-0.22542692307692305,0.8622061538461538,-0.08522769230769231,34.47253846153846,-2.402671538461538,8.63295307692308,1.284853014238188,105.45392730729442,0.53311,0.9902015384615385,0.3929107692307692,43.67358769230769,55.986843846153846,58.451725384615386,1.284853014238188,105.45392730729442,4.169872798947316,1.9742269518782534,6.919925038023246,1.84381879983522,2.174209356882649,1.6035021652371668,5.051272783479014,1.0611418750359798,7.169872798947316,4.974226951878253,9.919925038023246,4.84381879983522,5.174209356882649,4.603502165237167,8.051272783479014,4.06114187503598,3.098823972462965,-2.098355983452773,4.190450742183598,3.018320710093675,-0.5635711797559665,1.2586050341154362,3.744388361871037,2.566049443102161,0.0019429041862804263,0.03587371051178381,2.7840085013871313e-05,0.0025417975422465885,0.5730460053144855,0.2081730278238486,0.00018083375944610727,0.010286416448759031,2.4562760841678024,1.9772780038986864,0.7278620889805623,0.6344495397833945,0.6195445068156473,79.67895526995173,98.89723252365691,96.997466554641,0.6832115892966075,125.24389352207207,1.3917866971550388,1.361593859754428,0.4027203582662568,1.7450193263685452,2.1943697184583595,1.1088745433172413,0.30359,0.0668899999999999,0.19421,13.870239999999999,17.2882,32.39441,0.1948950202113544,118.72394905574087,1,1,-1,-3,-1,2,2,7
583,596,p3,fs,2.89166,2.74017,2.41785,324.84436000000005,499.99237000000005,465.37018,2.7584854369866694,419.1487184023099,-0.8917200000000001,-0.74023,-0.41791000000000006,-74.85199,-250.0,-215.37781,0.705512255102631,13.855173169617908,1.99994,1.99994,1.99994,249.99237000000002,249.99237000000002,249.99237000000002,3.4639976920893005,433.0038915719278,-0.040063076923076944,0.8668969230769229,0.010933846153846127,35.20965461538462,13.100256153846155,21.27544769230769,1.2337671550703533,121.14481384827454,0.4357307692307693,0.9807784615384615,0.3925461538461539,52.05301153846153,69.8312623076923,63.30989076923077,1.2337671550703533,121.14481384827454,3.766945028148572,1.8215400515024758,5.06797416067274,2.2422325347636214,1.8563943506082818,1.4222187642149668,6.560137822271717,0.6890917195738644,6.766945028148572,4.821540051502476,8.06797416067274,5.242232534763621,4.856394350608282,4.422218764214967,9.560137822271717,3.6890917195738644,3.20759335491187,-1.850300476197702,3.826714312514464,2.575446317608936,-0.5787514931213585,0.26407858798011746,4.1095914690336395,2.3366131152795058,0.0013385061059778879,0.06427025406771573,0.00012986508732972134,0.010011081221227982,0.5627568654500334,0.7917193627221684,3.96359695818431e-05,0.019459309890110445,2.4572326578267596,2.1288794401986184,0.6740141013177304,0.6107365849200156,0.6236721517017447,76.36509933756224,106.15317966092545,102.69686007138067,0.6688158335276605,121.79772682233151,1.1708764694140879,1.2294938546746481,0.38342723684764196,1.9390535019643516,2.014908183707144,1.254439025889751,0.23748999999999998,0.16742,0.20251,71.08306,92.70478,45.80689,0.369673150844388,166.74094049764304,1,1,4,7,-1,2,2,3
606,619,p3,fs,3.9467800000000004,2.88342,2.61401,288.76495,499.99237000000005,271.44623,2.7759528042367707,428.940746332786,-1.9468400000000001,-0.8834799999999999,-0.61407,-250.0,-250.0,-250.0,0.6880448878525296,4.07195555943333,1.99994,1.99994,1.99994,38.76495,249.99237000000002,21.44623,3.4639976920893005,433.0127018922193,-0.2603753846153846,0.8779307692307694,-0.10556692307692307,-17.404996153846152,1.1907723076923094,-39.758535384615385,1.3210563473434858,91.06522344991987,0.5680584615384615,1.0138507692307692,0.41324999999999995,33.927919230769234,59.50517076923077,46.00172615384615,1.3210563473434858,91.06522344991987,3.7292635491220985,2.9348002762704892,7.37422602271479,5.7229875144234335,2.034954027666605,1.6536186802324861,3.8517647896684517,1.554494306106931,6.7292635491220985,5.934800276270489,10.37422602271479,8.722987514423433,5.034954027666605,4.653618680232486,6.851764789668452,4.554494306106931,1.9060983650571435,-2.4246333838270133,4.29993764800658,-3.9388343759859175,0.05611883601576935,-2.9105675911673305,3.534158219909787,2.761085192474456,0.056637444795933495,0.01532385294133582,1.7084617078914382e-05,8.187842512407778e-05,0.9552471386129949,0.0036077292430993597,0.0004090761192243934,0.005760964669626238,2.45428334503291,1.78208747068251,0.7907389601419613,0.6199141153351132,0.6184892986622835,71.42960146255564,105.06442383740685,78.16507238566848,0.70470057819263,125.86785811394677,1.3417424726104896,1.3300279299957922,0.4582425966157504,0.6782445498826711,1.2115772548664077,0.8199444107105452,0.24066000000000004,0.041260000000000074,0.05201,10.77271,29.17481,35.499570000000006,0.18221509407764724,103.1733844244482,1,1,1,-1,-1,2,2,4
621,634,p3,fs,1.849,2.25537,1.89606,452.81219,286.68213000000003,487.60223,2.60959853830434,425.78432879977186,-2.0,-0.25543000000000005,-2.0,-250.0,-36.68976,-237.60986,0.8544684361636772,7.219562772155942,-0.151,1.99994,-0.10394,202.81219,249.99237000000002,249.99237000000002,3.464066974468017,433.0038915719278,-0.5473507692307693,0.9137446153846154,-0.3863930769230769,-3.8123500000000003,39.01965923076922,-3.6480246153846116,1.277810958375539,101.53227247585998,0.5473507692307693,0.9530415384615385,0.3863930769230769,38.83948538461538,64.50887769230769,44.88901076923077,1.277810958375539,101.53227247585998,1.2842014898531486,2.2145812471674944,7.0552748558124545,3.62927815200325,0.8227062662772817,3.4154002343879,5.779268943504215,0.7699805886055455,4.284201489853149,5.214581247167494,10.055274855812455,6.62927815200325,3.8227062662772817,6.4154002343879,8.779268943504215,3.7699805886055455,-2.892316182413832,-0.6177847081104738,-4.25157310085858,-1.2414893267063922,2.590723438437994,0.5830359981117834,3.977305442634738,2.6409349298446227,0.0038241288315615865,0.536717264914734,2.122741990735467e-05,0.2144250386347324,0.009577442528917101,0.5598690671074453,6.970060992342471e-05,0.008267759689691746,2.4625558134278953,1.9013316792795456,0.59035677459888,0.4705382262672165,0.4774800644309604,89.36406889793268,95.32379472270883,96.17545942201428,0.6700264225341028,132.528695737403,2.2210008755931714,2.4971800454720587,0.6492752589572091,1.6676921708475336,1.1729608232409374,2.1952342181869433,0.38610999999999995,0.08099,0.059329999999999966,7.11822,77.5528,13.37433,0.07703830911904541,27.129718713042994,3,1,-1,-1,-3,2,-2,7
643,656,p3,fs,3.5459,2.60004,2.41913,261.01685000000003,499.99237000000005,499.99237000000005,2.4723018299924577,427.28674419032217,-1.54596,-0.6001,-0.41918999999999995,-11.02448,-250.0,-250.0,0.9916958620968426,5.717147381605621,1.99994,1.99994,1.99994,249.99237000000002,249.99237000000002,249.99237000000002,3.4639976920893005,433.0038915719278,-0.29445692307692306,0.9510223076923074,-0.08551846153846153,30.788714615384624,20.470838461538463,1.767084615384617,1.367059215138835,118.99226480909728,0.60214,1.0433453846153844,0.3932015384615385,32.62563923076924,79.61508,53.36526615384616,1.367059215138835,118.99226480909728,2.5753230985820093,3.620121358133069,7.667387882704924,4.179606468692473,0.5859673222216122,2.723643277776695,4.56994732171745,-0.1920010281444089,5.575323098582009,6.620121358133069,10.667387882704924,7.179606468692473,3.585967322221612,5.723643277776695,7.56994732171745,2.807998971855591,2.2047476071809786,-2.257713442747161,4.3859350717905565,3.68330794450742,0.2174787808841699,-0.11316950566193393,3.670828048215783,1.8836178527202276,0.02747181040701622,0.02396353059983208,1.154885695643245e-05,0.00023022675587648493,0.8278352416820979,0.9098961712786731,0.00024176595324095946,0.05961668523776123,2.4719252448043885,1.9595968394691199,0.8128968086501566,0.5345533766275407,0.6079601182117909,71.15406466885453,124.31400305521213,101.32480949256077,0.6676637313482279,134.1437772386038,1.5358823576674878,1.4239908527962275,0.6093754317689019,1.7960021860763542,1.8612368289788825,0.9062040161938343,0.11932000000000001,0.07886000000000004,0.13153,2.60925,39.68811,16.28875,0.338300665798817,235.2913932648207,1,1,2,-4,-1,2,4,6
665,678,p3,fs,2.9167499999999995,3.00714,2.69287,353.46985,499.99237000000005,322.5174,2.3756788982347206,388.08330629049965,-1.06384,-1.1073600000000001,-2.0,-250.0,-250.0,-248.49701000000002,0.9473377307486491,5.659603769973653,1.8529099999999998,1.89978,0.69287,103.46985,249.99237000000002,74.02039,3.32301662898337,393.7429100604733,-0.1199146153846154,0.8328438461538462,-0.3231107692307692,-5.500792307692308,7.693363846153849,-31.982421538461537,1.2571811607961898,106.383653669861,0.42615153846153847,1.0032069230769232,0.4297061538461539,38.7015723076923,67.35640384615384,58.72521076923077,1.2571811607961898,106.383653669861,4.167290255925347,3.776168322537525,4.670515685674277,4.514231051445278,1.4068381030055068,0.9228247814465154,7.319768074320118,0.07740468873201722,7.167290255925347,6.776168322537525,7.670515685674277,7.514231051445278,4.406838103005507,3.9228247814465154,10.319768074320118,3.0774046887320172,3.1055063975516983,-2.9597421586134716,-2.8985969190875975,-3.22190216954854,-0.045105724072702136,-2.337389143120617,4.310296024596376,2.278236923298719,0.0018995351163546676,0.003078966158348579,0.0037483643939195182,0.0012734260771610439,0.9640230389178518,0.019418959138669017,1.6303615141857167e-05,0.022712465489144816,2.479973710214061,1.9808962707978512,0.6451890465904057,0.6485706450523865,0.5476986255858591,78.89406147971255,109.79797463105714,85.97545972535588,0.6072816950343225,124.36433543194696,1.5024252473651487,2.527551761629228,2.0652947841191107,0.5104061953003134,1.3728135286900705,1.3581838358552307,0.08776,0.04943999999999993,0.04151000000000002,11.810299999999998,53.7796,73.20405,0.15057006407378437,66.19511828248322,2,1,-1,-2,-1,3,-2,5
689,702,p3,fs,3.11755,2.64917,2.69959,294.73114000000004,425.88043000000005,499.99237000000005,2.6019660025325884,387.51977183628975,-1.11761,-0.64923,-0.69965,-44.73877,-175.88806,-250.0,0.8620316895567123,7.358664859103178,1.99994,1.99994,1.99994,249.99237000000002,249.99237000000002,249.99237000000002,3.4639976920893005,394.8784366953929,-0.2144353846153847,0.964936923076923,-0.061749230769230785,31.064546153846155,18.333436923076928,16.82046692307692,1.3556700518296536,121.3222708786633,0.6055953846153846,1.0648184615384615,0.3846153846153847,44.115506153846155,61.03457076923077,76.8825823076923,1.3556700518296536,121.3222708786633,2.7175557280146325,2.26893986504475,6.480355373023167,3.5591830752409725,1.296020504725929,0.6394987806160692,4.154155439364992,-0.7414681847452145,5.7175557280146325,5.26893986504475,9.480355373023167,6.5591830752409725,4.296020504725929,3.6394987806160692,7.154155439364992,2.2585318152547855,2.789674443249766,-1.752118418918985,4.054493243533455,3.32396980708421,1.0656576798093673,0.2720311036876457,3.593898205380486,1.6420686489760883,0.005276106503113896,0.07975344773135663,5.024310259371741e-05,0.0008874580345461737,0.28657841492060854,0.7855981035575462,0.0003257671530366948,0.10057577800883906,2.4658033392847036,2.019760103640152,0.7675015455320484,0.5915533492344814,0.6203506384849128,72.72001227191205,94.98110155648094,124.52296866771982,0.6832908457006713,129.1531462916911,1.5077130159396772,1.4414094677808031,0.6343941967432557,1.77920414102108,1.9529128126931898,1.3496608947263484,0.47827000000000003,0.1688799999999998,0.13574,34.99604,55.51911,28.81622,0.27814796513433326,240.5692844775887,-1,1,2,-1,-1,2,6,-4
703,716,p3,fs,1.9489699999999999,1.7326700000000002,3.42804,499.99237000000005,479.40063,239.38752,1.8993293379742873,391.9263662632484,-1.98132,0.26727,-2.0,-250.0,-250.0,-190.81878999999998,1.0135295483605795,9.829773298153931,-0.03235,1.99994,1.42804,249.99237000000002,229.40062999999998,48.56873,2.912858886334867,401.75613956140234,-0.5103430769230769,0.9934415384615385,-0.22687615384615387,20.133385384615387,-28.99815461538462,-38.51377,1.3829516773326742,121.36382408629787,0.5103430769230769,0.9934415384615385,0.46977769230769234,71.63649461538462,73.71110230769231,49.874525384615374,1.3829516773326742,121.36382408629787,1.267076090422595,2.717321752098634,2.304180379531413,0.8943263043591756,0.9153460667280031,0.2418228688627071,0.6490608645640434,-0.8011039439457872,4.267076090422595,5.717321752098634,5.304180379531413,3.8943263043591756,3.915346066728003,3.241822868862707,3.6490608645640434,2.198896056054213,-2.843716534197896,1.6025714803530235,-0.5402244900709459,0.31183347265614547,0.17211345486716317,-2.1770653207721598,2.6039232416709135,1.766966475002896,0.00445906990782706,0.10902929446824636,0.5890422253808874,0.7551670840475256,0.8633483351564814,0.029475694082842587,0.00921633950680136,0.07723384298444687,2.481071519986098,1.9313517651344367,0.5907048144688567,0.36654240673637567,0.7110918534256204,121.37889101387671,111.0158686856146,71.10721456433474,0.6125607983147258,141.82373957763474,2.080298373099745,2.145281415487101,1.4287520296402074,1.3029933340089206,1.0811130379522578,1.872292776583317,0.23383000000000004,0.04076999999999997,0.14594,22.39991,67.26838000000001,64.42261,0.09572964824557206,197.7740228488079,-3,1,-1,-2,-1,2,-3,3
739,752,p3,fs,3.2254,2.99384,2.40527,452.33154,474.33472000000006,381.86646,2.720025502076767,353.0225853858269,-1.22546,-0.9939,-1.6917099999999998,-250.0,-250.0,-250.0,0.5756387301076952,0.8191618597078358,1.99994,1.99994,0.7135600000000001,202.33154,224.33472000000003,131.86646000000002,3.2956642321844623,353.84174724553475,-0.10371615384615382,0.7810999999999999,-0.30885230769230765,-6.058326153846154,3.379236153846158,-19.245440000000002,1.2663989309294363,107.2732181114515,0.4716084615384615,0.9830138461538461,0.4186307692307692,44.64545538461539,64.94610230769231,45.56098461538462,1.2663989309294363,107.2732181114515,3.3963075224245607,0.8736514195345437,3.120844944849477,3.2822214253984354,1.1245029590011484,3.1657987794463756,5.744310308603028,-0.8057758576529772,6.396307522424561,3.8736514195345437,6.120844944849477,6.282221425398435,4.124502959001148,6.1657987794463756,8.744310308603028,2.194224142347023,2.7434513140588255,-1.904485340126228,-1.8303987872228258,-1.0845397876798062,-0.4550028576347119,-2.3128819988047766,3.8455430299138462,1.5811057375996083,0.006079706289120922,0.05684700413590842,0.06719032893427332,0.2781255357063247,0.6491071829851318,0.020729127797197003,0.00012028575250570759,0.11385386307222142,2.4705516224241366,1.9035418340663717,0.7135943020053046,0.7231159827813559,0.49450688183986097,90.29551086582573,106.86136973553616,80.49378491721716,0.6238175653759275,122.32271753092729,1.403745426578956,2.454597734812203,1.8928613631383298,0.6506548416458316,1.43168458256227,1.7436335221636454,0.13127999999999998,0.17969000000000002,0.18481000000000003,18.50891,12.748719999999999,56.816100000000006,0.27380198872862116,190.62935898989275,2,1,-1,-2,-2,2,-1,5
